Sample	posterior	likelihood	prior	treeLikelihood.h3n2_2deme	treeHeight.t:h3n2_2deme	treeLength.t:h3n2_2deme	Tree.t:h3n2_2deme.length_HongKong	Tree.t:h3n2_2deme.length_NewZealand	Tree.t:h3n2_2deme.count_HongKong_to_NewZealand	Tree.t:h3n2_2deme.count_NewZealand_to_HongKong	Tree.t:h3n2_2deme.count_HongKong	Tree.t:h3n2_2deme.count_NewZealand	rootTypeLogger.t:h3n2_2deme	migModel.t:h3n2_2deme.popSizeScaleFactor	migModel.t:h3n2_2deme.popSize_HongKong	migModel.t:h3n2_2deme.popSize_NewZealand	migModel.t:h3n2_2deme.rateMatrixScaleFactor	migModel.t:h3n2_2deme.rateMatrix_backward_HongKong_NewZealand	migModel.t:h3n2_2deme.rateMatrix_backward_NewZealand_HongKong	migModel.t:h3n2_2deme.rateMatrix_forward_HongKong_NewZealand	migModel.t:h3n2_2deme.rateMatrix_forward_NewZealand_HongKong	clockRate.c:h3n2_2deme	gammaShape.s:h3n2_2deme	kappa.s:h3n2_2deme	freqParameter.s:h3n2_2deme.1	freqParameter.s:h3n2_2deme.2	freqParameter.s:h3n2_2deme.3	freqParameter.s:h3n2_2deme.4
3061000	-4583.09278390017	-4518.540022877937	-64.55276102223219	-4518.540022877937	7.218856561756007	39.12279066187072	31.010609508423535	8.112181153447175	5	11	35	24	0	1.0	1.7867190537350908	0.2217579817881968	1.0	0.21150553017262114	1.4693342353494827	0.18236588115084545	1.7041143578349354	0.004472207039852375	0.23869481401983636	8.654255049836983	0.32062725944931514	0.20328542619932788	0.21197613335379747	0.26411118099755965
3062000	-4591.802462234059	-4519.997522920952	-71.80493931310696	-4519.997522920952	7.150226659753692	39.63518941734797	28.409246040653322	11.22594337669464	4	9	35	24	1	1.0	1.6109216898168879	0.2730132939225556	1.0	0.14822810592781674	1.4624041359427082	0.2478430656955588	0.874623603300907	0.0042581614264544775	0.16448233725737535	8.654255049836983	0.32062725944931514	0.20328542619932788	0.21197613335379747	0.26411118099755965
3063000	-4594.205723755685	-4522.679989109753	-71.5257346459323	-4522.679989109753	7.453280945687381	40.790234768451356	29.725400460728068	11.064834307723297	3	11	37	22	0	1.0	1.5678580474122041	0.2891312957059938	1.0	0.19992333628701228	1.162246757816894	0.21433184692474935	1.084114436307251	0.0037422170898705116	0.16448233725737535	8.654255049836983	0.32062725944931514	0.20328542619932788	0.21197613335379747	0.26411118099755965
3064000	-4594.765827346352	-4520.781410984019	-73.98441636233306	-4520.781410984019	7.232704691056794	41.11245872640179	33.67945169041777	7.433007035984005	2	13	40	19	0	1.0	1.7118664952856157	0.2786089027852527	1.0	0.12406715985565335	1.204186272770466	0.19598316640321106	0.7623102205238632	0.00373524801189897	0.2022955544301489	8.654255049836983	0.32062725944931514	0.20328542619932788	0.21197613335379747	0.26411118099755965
3065000	-4593.593985761251	-4520.259089306028	-73.33489645522363	-4520.259089306028	6.958884251485115	39.729392467271154	30.55159503241415	9.17779743485701	0	10	39	20	0	1.0	1.7043196646677077	0.28070024545755723	1.0	0.11693313067762258	1.1952145451770568	0.19685099172463902	0.7099795503925359	0.004475797484039381	0.2022955544301489	8.654255049836983	0.32062725944931514	0.20328542619932788	0.21197613335379747	0.26411118099755965
3066000	-4599.068507125919	-4522.904561972013	-76.16394515390554	-4522.904561972013	6.897080557896356	39.90122089292028	29.571331570443473	10.32988932247682	0	10	39	20	0	1.0	1.4913885752244336	0.4055310666072715	1.0	0.10333196195075711	1.1861507945977068	0.3225323063896232	0.3800155406050012	0.004057180187482449	0.23640149661082815	8.654255049836983	0.32062725944931514	0.20328542619932788	0.21197613335379747	0.26411118099755965
3067000	-4598.049137614449	-4522.953004697927	-75.09613291652161	-4522.953004697927	6.863408662503479	38.98311347705318	28.09894669852732	10.884166778525868	2	11	38	21	0	1.0	1.4762174185506471	0.3573036428491796	1.0	0.09359889988878968	1.198340922770863	0.2900464197893399	0.38670841772339015	0.004324111182526349	0.23640149661082815	8.654255049836983	0.32062725944931514	0.20328542619932788	0.21197613335379747	0.26411118099755965
3068000	-4602.657751250267	-4532.641763498172	-70.0159877520957	-4532.641763498172	6.789753624205336	39.30030587216054	29.303152904146888	9.997152968013662	1	10	38	21	0	1.0	1.4625388628323959	0.3539928854189865	1.0	0.030086784244280136	0.7260353455419551	0.1757295846394344	0.12430501579948702	0.003950956422801063	0.2606065833590328	8.654255049836983	0.32062725944931514	0.20328542619932788	0.21197613335379747	0.26411118099755965
3069000	-4599.998008748278	-4524.217929711735	-75.78007903654225	-4524.217929711735	6.605763320461997	39.14708862049264	28.361729635911377	10.785358984581254	2	11	38	21	0	1.0	1.4527778441483452	0.4438022746151399	1.0	0.05840984611116298	1.1295770821879845	0.3450691930960994	0.1912034596577914	0.004175409487564125	0.30324456737627364	8.654255049836983	0.32062725944931514	0.20328542619932788	0.21197613335379747	0.26411118099755965
3070000	-4602.035644188936	-4529.121053352022	-72.91459083691478	-4529.121053352022	6.713382082510407	37.781903804059574	28.09631497650753	9.685588827552047	2	11	38	21	0	1.0	1.4518391361972447	0.41939965466289236	1.0	0.06701845371329046	1.8957780541762475	0.5476423946812443	0.23199831680020588	0.004713825973347369	0.30324456737627364	8.654255049836983	0.32062725944931514	0.20328542619932788	0.21197613335379747	0.26411118099755965
3071000	-4587.703796244511	-4518.163781647048	-69.54001459746249	-4518.163781647048	6.7345847162376655	38.172169785947084	29.961291929576475	8.210877856370614	1	10	38	21	0	1.0	1.2999027015796702	0.3454295189039022	1.0	0.0765597914465515	0.7905042158305914	0.21006456147374333	0.288105892193408	0.004937612183391618	0.30324456737627364	8.654255049836983	0.3387874951198351	0.20328542619932788	0.21197613335379747	0.24595094532703973
3072000	-4587.93362939564	-4516.221266000716	-71.71236339492374	-4516.221266000716	6.803319969931543	37.52063967986131	27.314715540081345	10.205924139779968	3	11	37	22	0	1.0	1.2910909124622316	0.34308791897352253	1.0	0.14772082057318497	1.1132685002566929	0.29583429743412154	0.555895438096792	0.004514586823757803	0.30324456737627364	8.654255049836983	0.3387874951198351	0.20328542619932788	0.21197613335379747	0.24595094532703973
3073000	-4589.626805813334	-4516.272340904333	-73.35446490900112	-4516.272340904333	6.629293374858921	38.474266745126684	31.683379278453437	6.790887466673248	1	12	40	19	0	1.0	1.591402699828785	0.3457445520428617	1.0	0.1320090930888266	1.1047143642757766	0.24000774477317152	0.6076151479531184	0.004517157591122039	0.459783138919122	6.138838036842189	0.3387874951198351	0.20328542619932788	0.21197613335379747	0.24595094532703973
3074000	-4592.656760598401	-4520.14342050786	-72.5133400905405	-4520.14342050786	6.565584070884773	37.57558074010204	28.17948664371851	9.396094096383543	1	11	39	20	0	1.0	2.109136705482193	0.36638253790418274	1.0	0.19545344892785205	1.1831561930198122	0.2055285309903824	1.1251574534773037	0.004416476202674636	0.459783138919122	6.138838036842189	0.3387874951198351	0.20328542619932788	0.21197613335379747	0.24595094532703973
3075000	-4577.83257447749	-4509.452632887795	-68.37994158969593	-4509.452632887795	6.65888777134961	37.56065886379535	29.54469666040989	8.015962203385442	0	10	39	20	0	1.0	2.1404988905563465	0.3498216118165583	1.0	0.08827200476626461	1.165820812160319	0.19053002895657245	0.5401213701126467	0.004964076123692049	0.459783138919122	6.138838036842189	0.3387874951198351	0.20328542619932788	0.21197613335379747	0.24595094532703973
3076000	-4584.4163240394355	-4511.93933429057	-72.47698974886576	-4511.93933429057	6.825215627850764	37.786754323748426	29.090894628975867	8.695859694772562	1	11	39	20	0	1.0	2.1539331914416926	0.46803465763163127	1.0	0.07451048115363436	1.1585494689119813	0.2517447180748391	0.3429032355835037	0.004602774224035539	0.459783138919122	7.410273522402575	0.3387874951198351	0.20328542619932788	0.21197613335379747	0.24595094532703973
3077000	-4589.259663643351	-4515.535044359064	-73.72461928428653	-4515.535044359064	6.797447309963223	38.12203210232303	28.496601246681717	9.625430855641305	1	11	39	20	0	1.0	2.1442759376533083	0.3593265932802679	1.0	0.08614569506611817	0.8978723890039693	0.15046077842681796	0.5140731148685629	0.004481356463975456	0.459783138919122	7.410273522402575	0.3387874951198351	0.20328542619932788	0.21197613335379747	0.24595094532703973
3078000	-4590.154865959996	-4513.514408778044	-76.64045718195213	-4513.514408778044	7.02008978018341	40.422528645514234	32.90885362359951	7.5136750219147315	0	11	40	19	0	1.0	1.585885929313466	0.5253592587380784	1.0	0.08413231289409227	0.9455584493340735	0.3132368330241277	0.25396764023884544	0.004200077046775157	0.38898621641469494	7.410273522402575	0.3387874951198351	0.20328542619932788	0.21197613335379747	0.24595094532703973
3079000	-4604.419690731887	-4525.145617054722	-79.27407367716579	-4525.145617054722	7.014970035333581	40.926968996041886	30.439003613314785	10.48796538272709	1	11	39	20	0	1.0	1.6971706941115026	0.462963919833347	1.0	0.10566617383883883	1.5479733130384743	0.4222650056875311	0.38735963196165146	0.0042157228576273475	0.38898621641469494	7.410273522402575	0.3387874951198351	0.20328542619932788	0.21197613335379747	0.24595094532703973
3080000	-4597.81940475478	-4517.600289447158	-80.2191153076226	-4517.600289447158	7.1254732769315545	42.31342408400259	32.53289365124742	9.780530432755164	1	10	38	21	0	1.0	1.7924933256044266	0.5128093777516001	1.0	0.07943313343484157	0.7791477746942347	0.22290419708132814	0.27765358375089716	0.0036485747790566585	0.38898621641469494	7.410273522402575	0.3387874951198351	0.20328542619932788	0.21197613335379747	0.24595094532703973
3081000	-4594.181505383909	-4517.857821541453	-76.32368384245598	-4517.857821541453	7.173495601587386	41.40354227261385	31.592156968378976	9.81138530423486	1	10	38	21	0	1.0	1.7770423453876445	0.3552232024974566	1.0	0.132580505349432	0.7859222879094073	0.15710252079806677	0.6632482634084712	0.003667306475167763	0.38898621641469494	7.410273522402575	0.3387874951198351	0.20328542619932788	0.21197613335379747	0.24595094532703973
3082000	-4589.738841233986	-4521.232859305698	-68.50598192828764	-4521.232859305698	7.030694697545998	39.61355237643221	29.50667662860469	10.10687574782752	2	10	37	22	0	1.0	1.3178603810737282	0.34151231970951995	1.0	0.13860899456184628	0.7951239884072525	0.2060496253149404	0.5348776364755812	0.0043250247062636355	0.3021010001298884	7.782821071386311	0.3372865616608417	0.20733737754984263	0.2101530686588	0.2452229921305157
3083000	-4599.087805815873	-4520.949616543557	-78.13818927231685	-4520.949616543557	7.031722766714741	40.55150968997287	30.83782744377107	9.713682246201795	2	12	39	20	0	1.0	1.397056465901355	0.40457772915992846	1.0	0.1375608132575256	0.7891111455762375	0.22852103914500357	0.4750143415336306	0.004533827718130295	0.23300307147923047	7.782821071386311	0.3372865616608417	0.20733737754984263	0.2101530686588	0.2452229921305157
3084000	-4591.716329978947	-4517.1522555730135	-74.56407440593419	-4517.1522555730135	6.946297426036522	40.39407646497506	29.038040494446776	11.35603597052829	2	10	37	22	0	1.0	1.445700119729047	0.42568294652773886	1.0	0.07739447437654885	0.8429055891165183	0.24819153704370397	0.2628463314897025	0.004179653654332155	0.23114731475576764	6.945207972870119	0.33269956487570235	0.20778761595790937	0.2129185234562452	0.24659429571014319
3085000	-4604.405504948921	-4522.794771997409	-81.61073295151192	-4522.794771997409	6.976405422178876	40.91096270046422	27.994540444452465	12.916422256011746	2	11	38	21	0	1.0	1.4405041033473955	0.5455509759205587	1.0	0.08788598973801016	1.0160138905235083	0.38478708129737993	0.23205921065529506	0.004155622029596237	0.23114731475576764	6.945207972870119	0.33269956487570235	0.20778761595790937	0.2129185234562452	0.24659429571014319
3086000	-4607.948834450083	-4523.999891845518	-83.94894260456603	-4523.999891845518	7.9472442520356665	43.79208458730334	33.247060934030856	10.545023653272505	1	12	40	19	0	1.0	1.588283731316132	0.5483615367345135	1.0	0.08743554071431642	0.7375453626620927	0.25464059129136746	0.2532497951668198	0.003978261262795084	0.23114731475576764	6.945207972870119	0.33269956487570235	0.20778761595790937	0.2129185234562452	0.24659429571014319
3087000	-4608.748237409784	-4523.126001558817	-85.62223585096757	-4523.126001558817	7.537298355660906	43.90332209221328	34.506987818831306	9.396334273381973	1	12	40	19	0	1.0	1.8267869693307277	0.4478302794348646	1.0	0.09896981081255304	1.374143320426367	0.3368663109062727	0.4037171425247398	0.003612702491189755	0.23114731475576764	6.945207972870119	0.33269956487570235	0.20778761595790937	0.2129185234562452	0.24659429571014319
3088000	-4618.935408651415	-4526.616972760871	-92.31843589054381	-4526.616972760871	7.128938182684585	42.76132027953791	30.423456178936704	12.337864100601221	4	13	38	21	0	1.0	1.8202042369551796	0.3875780432661874	1.0	0.18973624968080702	1.3791128823801098	0.2936559873578826	0.8910688610288471	0.003785530830391103	0.27816226324999377	7.816238199610043	0.33269956487570235	0.20778761595790937	0.2129185234562452	0.24659429571014319
3089000	-4607.045175340945	-4521.021835355491	-86.02333998545382	-4521.021835355491	7.053988734788553	40.90483037030499	31.28174386852074	9.623086501784243	6	16	39	20	0	1.0	1.7319211853431866	0.39336100029297866	1.0	0.3563768406434189	1.3067921890850887	0.2968039695014774	1.5690843774962484	0.004132189010764135	0.27816226324999377	7.816238199610043	0.33269956487570235	0.20778761595790937	0.2129185234562452	0.24659429571014319
3090000	-4609.551799611125	-4520.892697102618	-88.65910250850715	-4520.892697102618	6.870134650287172	40.75927214799747	27.50384314846643	13.255428999531041	8	12	33	26	0	1.0	1.7225160520710583	0.3912248680814658	1.0	0.3583226986673957	1.3950023518310193	0.3168386212785848	1.5776517563998136	0.004256911987114597	0.27816226324999377	7.816238199610043	0.33269956487570235	0.20778761595790937	0.2129185234562452	0.24659429571014319
3091000	-4601.966334419024	-4517.166353881432	-84.79998053759228	-4517.166353881432	6.937949603685206	39.9415744888791	26.64485525117547	13.296719237703615	7	11	34	25	1	1.0	1.7261361492039358	0.39204707930065835	1.0	0.4242892991580441	0.6875402533014691	0.1561569452866083	1.868094766331481	0.004191291068629992	0.27816226324999377	7.816238199610043	0.33269956487570235	0.20778761595790937	0.2129185234562452	0.24659429571014319
3092000	-4601.012410882377	-4516.8248119218715	-84.18759896050496	-4516.8248119218715	7.017598962462577	39.95880630811994	27.379159335048996	12.57964697307094	8	11	33	26	1	1.0	0.9919001313773592	0.39141726900212664	1.0	0.3145452950676955	0.6886465405465063	0.2717492816884492	0.7970969709567982	0.003870305794426245	0.27816226324999377	7.816238199610043	0.33269956487570235	0.20778761595790937	0.2129185234562452	0.24659429571014319
3093000	-4590.277114809936	-4515.271098503192	-75.00601630674463	-4515.271098503192	6.770816405262195	38.169552894282994	26.013618830914496	12.155934063368512	5	11	35	24	0	1.0	1.692503398092549	0.3343744738270565	1.0	0.2678797043500762	1.0519113893357093	0.20781779092332578	1.3559267987873682	0.004459733373103056	0.27816226324999377	7.816238199610043	0.33269956487570235	0.20778761595790937	0.2129185234562452	0.24659429571014319
3094000	-4593.141577733351	-4522.208481340304	-70.93309639304717	-4522.208481340304	7.106230849799546	36.58071667211866	25.26032908504667	11.320387587071998	4	11	36	23	0	1.0	1.529482389674441	0.5607356472069781	1.0	0.10378874603199566	1.0740172348360888	0.39375396104786364	0.28309785563487694	0.004646287161843018	0.23311934436059337	7.816238199610043	0.33269956487570235	0.20778761595790937	0.2129185234562452	0.24659429571014319
3095000	-4603.157305483368	-4525.026252199495	-78.13105328387329	-4525.026252199495	6.796333336090499	37.05855530730007	26.474101083457644	10.584454223842421	6	14	37	22	0	1.0	1.5328260327420238	0.5223378664030244	1.0	0.13441413085060144	1.0716744182313238	0.36519221173213395	0.39444484535460383	0.0044722803475550285	0.38241708649252065	6.334019527559853	0.33269956487570235	0.20778761595790937	0.2129185234562452	0.24659429571014319
3096000	-4605.431105070775	-4525.161331229997	-80.26977384077743	-4525.161331229997	7.1295983325755845	39.33587619862682	27.41418942899903	11.921686769627788	5	12	36	23	0	1.0	1.551592839338009	0.5287329911641885	1.0	0.21477585259680668	1.058712315010099	0.3607751433916659	0.6302702508087638	0.0039001695600380734	0.38241708649252065	6.334019527559853	0.33269956487570235	0.20778761595790937	0.2129185234562452	0.24659429571014319
3097000	-4600.828853404315	-4523.705084341059	-77.12376906325584	-4523.705084341059	7.076781384597243	38.737610765882025	26.350781881775625	12.386828884106382	8	11	32	27	0	1.0	1.5852421396478293	0.46823876785506346	1.0	0.4391754007861618	0.9338188026424036	0.2758254746156996	1.4868468820130814	0.0048956956785997765	0.2639547600054683	7.417752497025439	0.33269956487570235	0.20778761595790937	0.2129185234562452	0.24659429571014319
3098000	-4606.780023958226	-4526.56470865589	-80.21531530233544	-4526.56470865589	6.791149752192611	38.80154368100043	25.293193250527803	13.508350430472635	6	10	33	26	0	1.0	1.5765945285015817	0.4714674385128116	1.0	0.4415842751177288	0.9389407929451236	0.2807824095303408	1.4766647601773457	0.004341568074439719	0.2639547600054683	7.417752497025439	0.33269956487570235	0.20778761595790937	0.2129185234562452	0.24659429571014319
3099000	-4599.770525804312	-4530.88017500234	-68.89035080197159	-4530.88017500234	6.891136169521623	37.079913477058206	25.36014166860569	11.719771808452517	2	9	36	23	0	1.0	0.9033671697085164	0.5880073570944035	1.0	0.06805579216211628	1.1880082305284063	0.7732820089806963	0.10455544068624913	0.005310294955610115	0.2639547600054683	7.417752497025439	0.33269956487570235	0.20778761595790937	0.2129185234562452	0.24659429571014319
3100000	-4597.033061703756	-4524.100654551078	-72.93240715267846	-4524.100654551078	6.80204569031299	37.42447772410668	25.04025201239745	12.384225711709236	3	11	37	22	0	1.0	0.9045751229094416	0.5594857245012965	1.0	0.09730775619282432	1.1864217858999309	0.7338097584569518	0.15732693733450578	0.004591546918010081	0.2639547600054683	7.417752497025439	0.33269956487570235	0.20778761595790937	0.2129185234562452	0.24659429571014319
